subscription_id,account_id,start_date,end_date,plan_tier,seats,mrr_amount,arr_amount,is_trial,upgrade_flag,downgrade_flag,churn_flag,billing_frequency,auto_renew_flag,tenure_days
S-326577,A-fda07f,2024-09-22,,Basic,7,133,1596,False,False,False,False,annual,True,101
S-26deeb,A-8adedc,2024-09-07,,Pro,68,3332,39984,False,False,False,False,annual,True,116
S-59c612,A-aa9511,2023-10-25,,Basic,23,437,5244,False,False,False,False,monthly,True,434
S-d933e7,A-fdfc91,2024-03-31,,Pro,29,1421,17052,False,False,False,False,monthly,True,276
S-45ee20,A-1619f8,2024-07-21,,Basic,29,551,6612,False,False,False,False,monthly,True,164
S-8c9649,A-c9bb3e,2024-09-30,,Pro,10,490,5880,False,False,False,False,monthly,False,93
S-83b708,A-2d1036,2024-09-02,,Basic,69,1311,15732,False,False,False,False,monthly,True,121
S-f84a6f,A-d27f50,2024-07-22,2024-10-14,Enterprise,44,8756,105072,False,False,False,True,monthly,True,84
S-369495,A-b3fe05,2024-10-20,2024-11-18,Pro,8,392,4704,False,False,False,True,monthly,True,29
S-6f0aa3,A-1986ca,2023-11-16,,Enterprise,20,0,0,True,False,False,False,monthly,True,412
S-da198f,A-b07346,2024-11-06,,Basic,51,969,11628,False,False,False,False,annual,True,56
S-c0a7d8,A-0dbdc6,2024-10-26,,Enterprise,30,5970,71640,False,False,False,False,monthly,True,67
S-b6aefa,A-6da850,2024-09-01,,Pro,5,245,2940,False,False,False,False,annual,True,122
S-d19216,A-17939a,2024-12-28,2024-12-29,Basic,86,1634,19608,False,False,False,True,monthly,True,1
S-330457,A-ad3abd,2024-07-20,,Pro,44,2156,25872,False,False,False,False,monthly,False,165
S-495d33,A-50f3f7,2024-07-24,,Basic,31,589,7068,False,False,False,False,monthly,True,161
S-adf00a,A-de24d5,2024-11-15,,Enterprise,17,3383,40596,False,False,False,False,annual,True,47
S-a54381,A-149a69,2024-12-05,,Basic,34,646,7752,False,False,False,False,monthly,False,27
S-21b68e,A-4f18f0,2024-04-25,,Enterprise,25,0,0,True,False,False,False,monthly,True,251
S-4040a9,A-6f50ae,2024-05-14,,Pro,19,931,11172,False,False,False,False,monthly,False,232
S-8966c9,A-cd458b,2024-09-26,,Basic,27,513,6156,False,False,False,False,monthly,True,97
S-70275b,A-f45426,2024-08-09,,Basic,20,380,4560,False,False,True,False,annual,True,145
S-6cff51,A-c37601,2024-12-23,,Pro,28,1372,16464,False,False,False,False,annual,True,9
S-0185ce,A-50f3f7,2024-06-01,,Pro,31,0,0,True,False,False,False,annual,False,214
S-e5bed6,A-05f0e5,2024-11-23,,Pro,58,2842,34104,False,False,False,False,annual,True,39
S-3e453b,A-883b7d,2024-04-21,,Pro,17,833,9996,False,False,False,False,annual,False,255
S-c341e1,A-bb2f49,2024-09-04,,Pro,14,686,8232,False,False,False,False,monthly,True,119
S-2bef13,A-c16b88,2024-06-10,,Enterprise,45,8955,107460,False,False,False,False,monthly,False,205
S-ccf9c8,A-956988,2024-12-14,,Basic,1,19,228,False,False,False,False,monthly,False,18
S-8eff6d,A-9b9fe9,2023-11-20,,Pro,9,441,5292,False,False,True,False,annual,True,408
S-927235,A-e61e98,2024-01-15,,Basic,19,361,4332,False,False,False,False,monthly,True,352
S-0ff1eb,A-cb5333,2024-09-30,,Enterprise,33,6567,78804,False,False,False,False,monthly,True,93
S-c287ef,A-6dee43,2024-07-29,,Basic,23,437,5244,False,False,False,False,annual,False,156
S-8eb955,A-bcbe98,2024-08-09,,Basic,46,874,10488,False,False,False,False,monthly,True,145
S-0891f1,A-e1b9cd,2024-01-03,,Basic,40,760,9120,False,False,True,False,annual,False,364
S-266ada,A-794a0b,2024-06-24,,Pro,23,1127,13524,False,False,False,False,monthly,True,191
S-e50f43,A-4a4c2d,2023-09-20,,Enterprise,54,10746,128952,False,False,False,False,annual,True,469
S-3647aa,A-94d3da,2023-09-09,,Pro,41,0,0,True,False,False,False,monthly,True,480
S-cfb886,A-54d94a,2024-12-19,,Pro,27,1323,15876,False,False,False,False,annual,True,13
S-15d2d2,A-96bbc6,2024-06-07,,Enterprise,39,7761,93132,False,False,False,False,monthly,True,208
S-462bd2,A-e7a1e2,2024-10-23,,Enterprise,3,0,0,True,False,False,False,annual,True,70
S-83e7bb,A-781cc0,2024-10-09,,Pro,16,0,0,True,True,False,False,annual,True,84
S-5178de,A-e61e98,2023-12-06,,Pro,40,1960,23520,False,False,False,False,annual,False,392
S-375190,A-d4ac0e,2024-06-01,,Pro,25,1225,14700,False,False,False,False,monthly,True,214
S-2c5e1c,A-4814a3,2024-12-08,,Enterprise,87,17313,207756,False,False,True,False,monthly,True,24
S-84e146,A-d82ef9,2024-07-21,2024-11-24,Basic,53,1007,12084,False,False,False,True,monthly,True,126
S-5fea89,A-2e3bad,2023-08-19,,Enterprise,61,12139,145668,False,False,False,False,monthly,True,501
S-a18bb2,A-09540c,2024-12-22,,Pro,67,3283,39396,False,False,False,False,monthly,True,10
S-41d4ca,A-90a8c8,2024-09-19,,Pro,21,0,0,True,True,False,False,monthly,True,104
S-c6acda,A-1e1b80,2024-07-10,,Enterprise,50,0,0,True,False,False,False,annual,True,175
S-918151,A-855a48,2024-05-29,,Enterprise,27,5373,64476,False,False,False,False,annual,False,217
S-38a5fb,A-6843f2,2024-12-14,,Enterprise,21,4179,50148,False,False,False,False,monthly,True,18
S-dea1f5,A-bb1eaa,2024-07-14,,Basic,21,399,4788,False,False,True,False,annual,True,171
S-fee7b2,A-1986ca,2024-05-07,,Enterprise,31,6169,74028,False,True,False,False,monthly,True,239
S-875645,A-2d1036,2024-09-24,,Basic,69,1311,15732,False,False,False,False,monthly,True,99
S-f018e9,A-019782,2024-06-25,,Basic,14,266,3192,False,False,False,False,annual,True,190
S-8a74bb,A-ac9111,2024-10-30,,Enterprise,36,0,0,True,False,False,False,monthly,True,63
S-2aa395,A-c45b23,2024-07-31,,Basic,5,95,1140,False,False,False,False,monthly,False,154
S-7de656,A-f17767,2023-02-15,2023-08-25,Pro,14,686,8232,False,False,False,True,annual,True,191
S-f2ccdd,A-956988,2024-12-30,,Enterprise,32,6368,76416,False,False,False,False,annual,True,2
S-e2fd71,A-158f4e,2023-11-29,,Basic,61,1159,13908,False,False,False,False,monthly,True,399
S-9b493e,A-5b051a,2024-11-23,,Basic,22,418,5016,False,False,False,False,monthly,True,39
S-742e23,A-aa9511,2024-06-23,,Pro,23,1127,13524,False,False,False,False,annual,True,192
S-e7fe6f,A-35083d,2024-07-22,,Pro,42,2058,24696,False,True,False,False,annual,True,163
S-2940a5,A-b2225d,2024-04-02,,Enterprise,47,0,0,True,False,True,False,annual,False,274
S-0fc93f,A-5fe118,2024-12-04,,Basic,39,741,8892,False,False,False,False,annual,False,28
S-81a509,A-8b25f2,2024-09-10,,Basic,11,209,2508,False,True,False,False,annual,True,113
S-62f5b1,A-20736a,2024-11-23,,Enterprise,50,9950,119400,False,True,False,False,annual,True,39
S-a801d1,A-4c38bc,2024-04-03,,Enterprise,36,7164,85968,False,False,False,False,monthly,True,273
S-ad1e4a,A-d3c88e,2024-11-01,,Basic,16,0,0,True,True,False,False,monthly,True,61
S-ad3ef7,A-35083d,2023-06-03,,Enterprise,19,0,0,True,False,False,False,annual,True,578
S-a5a40b,A-180abf,2023-09-16,2023-11-06,Enterprise,64,12736,152832,False,False,False,True,annual,False,51
S-05b245,A-e61e98,2024-09-01,,Enterprise,34,6766,81192,False,False,False,False,annual,True,122
S-3cc641,A-3be56b,2024-05-14,,Basic,7,133,1596,False,True,False,False,monthly,False,232
S-f973d4,A-5247b3,2024-07-27,,Pro,24,1176,14112,False,True,False,False,monthly,True,158
S-f25e72,A-66224b,2024-11-13,,Pro,92,4508,54096,False,False,False,False,annual,True,49
S-4f81c2,A-ed510f,2024-09-18,,Pro,42,2058,24696,False,False,False,False,monthly,False,105
S-b65ff3,A-c37601,2024-11-11,,Enterprise,6,1194,14328,False,False,False,False,annual,True,51
S-5f5b36,A-d42431,2024-08-26,,Enterprise,22,4378,52536,False,False,False,False,monthly,True,128
S-e5c35c,A-66224b,2024-11-27,,Enterprise,92,18308,219696,False,False,False,False,monthly,True,35
S-bc66af,A-157070,2024-02-12,2024-10-02,Pro,18,882,10584,False,False,False,True,monthly,True,233
S-eff39c,A-118f1c,2024-10-31,,Enterprise,32,6368,76416,False,False,False,False,annual,True,62
S-3c0075,A-9123ac,2024-05-27,,Basic,11,209,2508,False,False,False,False,monthly,True,219
S-aaaa83,A-712533,2024-04-26,,Basic,45,0,0,True,False,False,False,monthly,True,250
S-a09141,A-e3bd71,2023-04-03,,Enterprise,31,6169,74028,False,False,False,False,annual,False,639
S-19edee,A-55f257,2024-08-19,,Enterprise,21,4179,50148,False,False,False,False,monthly,False,135
S-6f0169,A-86cdb4,2024-10-23,2024-11-06,Pro,3,147,1764,False,False,False,True,monthly,True,14
S-bfdb45,A-cb6cc6,2023-04-20,,Enterprise,13,0,0,True,False,False,False,annual,True,622
S-9da0f3,A-1d5444,2024-05-13,,Enterprise,41,8159,97908,False,True,False,False,monthly,True,233
S-68adfa,A-7f29a7,2024-10-06,,Basic,41,0,0,True,False,False,False,monthly,True,87
S-fcd231,A-712426,2024-12-31,,Enterprise,63,0,0,True,False,False,False,annual,True,1
S-9a1e04,A-de24d5,2024-12-06,,Enterprise,5,995,11940,False,False,False,False,annual,True,26
S-38b3b4,A-533452,2024-11-28,,Enterprise,26,5174,62088,False,False,False,False,annual,True,34
S-b69fa2,A-029f69,2024-09-09,,Pro,27,1323,15876,False,False,False,False,monthly,False,114
S-a924c2,A-3cc791,2024-07-08,,Pro,6,294,3528,False,False,False,False,annual,True,177
S-05553e,A-bc87bc,2024-11-26,,Enterprise,31,6169,74028,False,False,False,False,annual,True,36
S-6ace80,A-6f8ad2,2024-09-16,,Enterprise,7,1393,16716,False,False,False,False,monthly,True,107
S-0b2faf,A-c45b23,2024-07-05,,Basic,15,0,0,True,False,False,False,monthly,True,180
S-c01d79,A-296d7c,2024-07-19,,Basic,24,0,0,True,False,False,False,monthly,True,166
S-df69fe,A-e7a1e2,2024-12-29,,Enterprise,44,8756,105072,False,False,False,False,annual,True,3
S-f9d635,A-a1b80b,2024-03-11,,Enterprise,52,10348,124176,False,False,False,False,monthly,False,296
S-d96652,A-503d5a,2024-05-01,,Enterprise,7,0,0,True,False,False,False,monthly,True,245
S-869bba,A-b9f5b1,2023-10-31,,Enterprise,15,0,0,True,False,False,False,annual,False,428
S-7c1eb9,A-d3c88e,2024-12-24,,Basic,21,399,4788,False,False,False,False,annual,False,8
S-3f00dc,A-6f50ae,2024-09-02,,Pro,19,931,11172,False,False,False,False,annual,True,121
S-60ea07,A-3be56b,2024-08-22,,Pro,14,686,8232,False,False,False,False,annual,True,132
S-7052a5,A-d5a319,2023-11-15,,Basic,16,304,3648,False,False,False,False,annual,True,413
S-1b713e,A-1d5444,2024-11-26,,Basic,24,0,0,True,True,False,False,annual,False,36
S-63e79e,A-7c5768,2024-10-20,,Enterprise,25,0,0,True,False,False,False,annual,True,73
S-a54fb2,A-8ae05d,2024-06-01,,Basic,86,1634,19608,False,False,False,False,annual,False,214
S-07734f,A-b7ef83,2024-11-20,,Basic,8,152,1824,False,False,False,False,annual,True,42
S-6015db,A-b179bf,2024-11-15,,Enterprise,43,8557,102684,False,False,False,False,annual,True,47
S-1e3a06,A-2b9d3e,2024-12-26,,Enterprise,2,398,4776,False,False,False,False,monthly,True,6
S-82a67a,A-712426,2024-12-11,2024-12-13,Pro,15,735,8820,False,False,False,True,annual,True,2
S-531e3a,A-e5d6ab,2024-07-22,,Basic,39,741,8892,False,False,False,False,monthly,True,163
S-7d8dde,A-3932db,2024-11-29,,Enterprise,35,6965,83580,False,False,False,False,monthly,True,33
S-f00f7e,A-35083d,2024-09-09,,Pro,25,1225,14700,False,False,False,False,monthly,True,114
S-92f78a,A-6e08f3,2024-02-22,,Enterprise,11,2189,26268,False,False,False,False,monthly,True,314
S-1200b3,A-32fb14,2023-11-19,,Basic,26,494,5928,False,False,False,False,annual,False,409
S-e2799b,A-4c56c9,2024-05-13,,Enterprise,13,2587,31044,False,False,False,False,monthly,False,233
S-155b3e,A-18793f,2024-12-19,,Enterprise,148,29452,353424,False,False,False,False,annual,False,13
S-691bff,A-9174e0,2024-12-27,,Basic,37,703,8436,False,False,False,False,annual,False,5
S-5ddf8d,A-7f6b86,2024-12-06,,Basic,45,855,10260,False,False,False,False,annual,True,26
S-57019e,A-ad296b,2024-07-23,,Pro,38,0,0,True,False,False,False,annual,True,162
S-36480d,A-52dd88,2024-12-04,,Pro,30,1470,17640,False,False,False,False,annual,True,28
S-ad7716,A-af0cd2,2023-04-13,,Pro,19,931,11172,False,False,False,False,annual,False,629
S-6cd38d,A-202b67,2024-08-28,,Basic,22,418,5016,False,False,False,False,annual,True,126
S-88c79e,A-e3bd71,2024-02-18,2024-04-29,Enterprise,31,6169,74028,False,False,False,True,monthly,True,71
S-42fb01,A-bece89,2024-02-08,,Pro,28,1372,16464,False,False,False,False,monthly,True,328
S-393c51,A-ba6516,2024-04-02,,Basic,27,513,6156,False,False,True,False,annual,True,274
S-29ec80,A-625d0b,2024-12-29,,Enterprise,9,1791,21492,False,False,False,False,annual,True,3
S-9bf16e,A-533452,2024-11-23,2024-12-20,Pro,9,441,5292,False,False,False,True,monthly,True,27
S-5d5a8d,A-2922b6,2024-12-17,2024-12-28,Pro,15,735,8820,False,False,False,True,annual,True,11
S-b18d59,A-bd4708,2024-10-20,,Pro,37,1813,21756,False,False,False,False,annual,True,73
S-56cb4f,A-cab532,2024-07-23,,Pro,23,1127,13524,False,False,False,False,annual,True,162
S-3fa87d,A-81edc3,2023-11-13,,Enterprise,5,995,11940,False,False,False,False,monthly,True,415
S-96e3e8,A-d3c88e,2024-12-10,,Basic,16,304,3648,False,True,False,False,monthly,True,22
S-b834a9,A-dcc3f1,2024-05-29,,Basic,26,494,5928,False,False,False,False,annual,True,217
S-7452a4,A-118d55,2024-12-30,2024-12-31,Enterprise,29,5771,69252,False,False,False,True,monthly,True,1
S-7b65f4,A-7f29a7,2024-11-07,2024-12-02,Basic,41,779,9348,False,False,False,True,monthly,False,25
S-a3300f,A-81edc3,2024-12-16,,Enterprise,5,995,11940,False,False,False,False,annual,True,16
S-a9b904,A-7641d3,2023-04-12,,Basic,8,152,1824,False,False,False,False,monthly,True,630
S-43b6e9,A-bbc346,2024-12-13,,Enterprise,27,5373,64476,False,False,False,False,monthly,True,19
S-eec4d5,A-0532a9,2024-12-10,,Basic,19,361,4332,False,False,False,False,annual,True,22
S-7ac30a,A-54ecc2,2024-10-16,,Enterprise,5,995,11940,False,False,False,False,annual,True,77
S-c696fa,A-db5e9e,2024-11-12,,Basic,9,171,2052,False,False,False,False,monthly,True,50
S-86ed20,A-3f9cc0,2024-07-25,,Enterprise,22,4378,52536,False,False,False,False,monthly,False,160
S-dda681,A-8bde0c,2024-12-21,,Pro,12,588,7056,False,False,False,False,monthly,False,11
S-88d746,A-0aaf6e,2024-12-26,,Enterprise,18,3582,42984,False,False,False,False,monthly,True,6
S-fc01ba,A-ba6516,2024-09-14,,Pro,35,0,0,True,False,True,False,monthly,True,109
S-0586ad,A-7920cc,2024-07-28,,Enterprise,39,7761,93132,False,False,False,False,monthly,True,157
S-24631a,A-4d1e75,2024-09-07,,Basic,20,380,4560,False,False,False,False,monthly,True,116
S-3d0e5c,A-dcc2f0,2023-11-22,,Enterprise,19,0,0,True,False,False,False,monthly,True,406
S-519509,A-1ac5e0,2024-11-15,,Basic,33,627,7524,False,False,False,False,annual,False,47
S-8b9deb,A-6c093d,2024-09-12,2024-11-01,Pro,7,343,4116,False,False,False,True,monthly,True,50
S-31178d,A-b7ef83,2024-06-29,,Pro,26,1274,15288,False,False,False,False,annual,True,186
S-b29d83,A-51ec1b,2024-02-10,,Basic,11,209,2508,False,False,False,False,annual,True,326
S-a384d2,A-d62e02,2024-12-10,,Enterprise,21,4179,50148,False,False,False,False,monthly,True,22
S-a61485,A-d922bf,2023-11-21,,Enterprise,32,6368,76416,False,False,False,False,monthly,True,407
S-d1f12e,A-3a5ad8,2024-02-15,,Enterprise,31,6169,74028,False,False,False,False,monthly,True,321
S-021985,A-66224b,2024-12-22,2024-12-30,Enterprise,92,18308,219696,False,False,False,True,monthly,False,8
S-6cb472,A-922109,2024-09-27,,Pro,8,392,4704,False,False,False,False,annual,True,96
S-fdb8f1,A-09316c,2024-09-23,,Enterprise,70,13930,167160,False,False,False,False,annual,True,100
S-d9d52b,A-22d9d2,2024-08-09,,Pro,30,1470,17640,False,False,False,False,annual,True,145
S-6754a4,A-1f559b,2024-10-17,,Basic,10,190,2280,False,False,False,False,annual,False,76
S-b11cdb,A-05d3b3,2024-08-05,2024-08-12,Basic,24,456,5472,False,False,False,True,annual,True,7
S-a84e7f,A-e89151,2023-11-14,,Enterprise,8,1592,19104,False,False,False,False,annual,True,414
S-4f3f73,A-1b9609,2024-08-04,2024-08-12,Pro,4,196,2352,False,False,False,True,annual,True,8
S-164594,A-c42f1f,2024-10-26,,Basic,15,285,3420,False,False,False,False,annual,False,67
S-aef18a,A-4a267b,2024-11-06,,Pro,25,0,0,True,True,False,False,annual,True,56
S-16dc40,A-ce550d,2024-11-16,,Pro,51,2499,29988,False,True,False,False,monthly,True,46
S-a8299c,A-e60f9d,2024-12-03,,Enterprise,29,5771,69252,False,False,False,False,monthly,True,29
S-842582,A-104f1a,2024-09-24,,Pro,45,0,0,True,False,False,False,annual,True,99
S-6956dc,A-40906c,2024-06-06,,Pro,92,4508,54096,False,False,False,False,annual,True,209
S-2aad81,A-700ade,2024-11-25,,Basic,7,133,1596,False,False,False,False,annual,True,37
S-f09511,A-4437e4,2024-05-14,,Enterprise,3,597,7164,False,True,False,False,monthly,True,232
S-52d03a,A-342303,2024-11-30,,Enterprise,10,0,0,True,False,False,False,annual,True,32
S-70b537,A-526d93,2024-09-26,,Enterprise,43,8557,102684,False,True,False,False,annual,False,97
S-8e7d28,A-7f6b86,2024-07-05,,Pro,45,0,0,True,False,False,False,monthly,True,180
S-3128b4,A-30b4ca,2024-05-27,,Enterprise,86,17114,205368,False,False,False,False,monthly,False,219
S-ce9977,A-42e5e1,2024-08-02,,Enterprise,53,0,0,True,True,False,False,monthly,True,152
S-16486d,A-0651a4,2024-12-15,,Pro,16,784,9408,False,False,False,False,monthly,True,17
S-c5835c,A-812c5b,2024-06-25,,Basic,55,0,0,True,False,False,False,monthly,True,190
S-890baf,A-6e7827,2024-04-22,,Pro,3,147,1764,False,False,False,False,monthly,True,254
S-ec0efa,A-45ce7a,2024-04-04,,Basic,22,418,5016,False,False,False,False,monthly,True,272
S-09ada1,A-87aa7b,2024-11-23,,Basic,24,456,5472,False,False,False,False,annual,True,39
S-2ecaea,A-756192,2024-06-28,,Enterprise,25,4975,59700,False,False,False,False,monthly,True,187
S-0d86a4,A-700ade,2024-11-11,,Pro,12,588,7056,False,False,False,False,monthly,False,51
S-a2f231,A-1f559b,2024-04-21,,Pro,59,2891,34692,False,False,False,False,monthly,False,255
S-dbcf87,A-a8d89d,2024-09-26,,Enterprise,13,2587,31044,False,False,False,False,monthly,True,97
S-d6e421,A-fd7ad3,2024-11-17,,Pro,10,0,0,True,False,False,False,annual,True,45
S-50815c,A-e3bd71,2024-01-11,,Basic,31,589,7068,False,False,False,False,monthly,True,356
S-25ec8c,A-6965e1,2024-12-05,,Pro,16,0,0,True,False,False,False,monthly,False,27
S-180b6c,A-f3ff05,2024-12-02,,Basic,30,570,6840,False,False,False,False,monthly,True,30
S-ae20d8,A-9289f6,2023-07-04,2023-07-09,Basic,12,228,2736,False,True,False,True,annual,True,5
S-cb3c72,A-69b156,2024-06-16,,Enterprise,13,2587,31044,False,False,False,False,monthly,True,199
S-7bb339,A-fa3095,2023-12-06,,Enterprise,70,13930,167160,False,False,False,False,annual,True,392
S-374d5f,A-fabe19,2024-11-24,,Enterprise,5,995,11940,False,False,False,False,annual,True,38
S-2f7250,A-3ce5b8,2024-03-05,,Pro,36,1764,21168,False,False,False,False,monthly,True,302
S-1d081a,A-ad3abd,2023-05-10,2024-07-20,Pro,44,2156,25872,False,False,False,True,annual,True,437
S-0e9f04,A-7c83a1,2024-05-24,,Enterprise,12,2388,28656,False,False,False,False,monthly,True,222
S-d7163c,A-118d55,2024-12-27,,Pro,11,539,6468,False,False,True,False,monthly,True,5
S-3bdedd,A-378b99,2024-11-03,,Basic,59,1121,13452,False,False,False,False,monthly,True,59
S-14a95a,A-ffc04f,2024-10-22,,Pro,20,980,11760,False,False,False,False,monthly,True,71
S-f15008,A-0aaf6e,2024-12-07,2024-12-15,Pro,12,588,7056,False,False,False,True,annual,False,8
S-c76699,A-f9cc74,2024-11-26,,Basic,30,570,6840,False,False,False,False,monthly,False,36
S-7456c5,A-8ae3fc,2024-09-09,,Basic,9,171,2052,False,False,False,False,monthly,True,114
S-947b62,A-34ea2f,2024-12-25,,Enterprise,16,3184,38208,False,False,False,False,annual,False,7
S-7b2efe,A-af0cd2,2024-09-27,,Basic,19,361,4332,False,False,False,False,monthly,False,96
S-92421b,A-4e631b,2024-11-12,,Pro,22,0,0,True,False,False,False,monthly,True,50
S-ede618,A-463db0,2024-12-15,,Pro,15,735,8820,False,False,False,False,annual,True,17
S-65b963,A-e888d1,2024-03-04,,Basic,22,0,0,True,False,False,False,monthly,True,303
S-adbb41,A-9289f6,2024-12-11,,Enterprise,24,0,0,True,False,False,False,annual,False,21
S-ce6528,A-4a4c2d,2023-07-04,,Basic,54,1026,12312,False,False,False,False,annual,True,547
S-c45df0,A-a45270,2024-11-15,,Enterprise,3,597,7164,False,False,False,False,monthly,False,47
S-faee8b,A-56962b,2024-05-15,,Pro,163,0,0,True,False,False,False,monthly,False,231
S-9bb9da,A-0be015,2024-12-24,,Pro,26,0,0,True,False,False,False,monthly,True,8
S-913134,A-bbc346,2024-11-29,,Basic,40,760,9120,False,False,False,False,monthly,True,33
S-0ada66,A-c4ea60,2024-07-29,,Enterprise,18,3582,42984,False,False,False,False,monthly,False,156
S-75fe32,A-3793ee,2024-03-13,,Pro,49,2401,28812,False,False,False,False,annual,True,294
S-1dfdd0,A-712426,2024-12-30,,Basic,13,247,2964,False,False,False,False,monthly,True,2
S-4815a3,A-19b2c8,2023-08-01,,Basic,22,418,5016,False,False,False,False,monthly,True,519
S-691d69,A-cea1f0,2024-10-18,,Enterprise,22,4378,52536,False,True,False,False,monthly,True,75
S-e90e70,A-f51f16,2024-08-27,,Basic,2,38,456,False,False,False,False,annual,True,127
S-8eb6df,A-c7ffc2,2024-02-17,,Enterprise,30,5970,71640,False,False,False,False,monthly,True,319
